SPU,源SKU,室内外,一级分类,年,月,美西,美东,美南GA,美南TX,月份序号,在目标期,运算SKU,季节因子_V,衰减权重_N,加权_美西_P,加权合计_T
NBCH035,NBCH035BLKOS,户外,庭院、草坪与花园,2026,6,2.0,3.0,0.0,1.0,24318,0,NBCH035BLKOS,1.0,0,0,0
NBCH035,NBCH035DGROS,户外,庭院、草坪与花园,2026,6,4.0,3.0,1.0,2.0,24318,0,NBCH035DGROS,1.0,0,0,0
NBCH036,NBCH036BBEOS,户外,庭院、草坪与花园,2026,6,0.0,1.0,0.0,0.0,24318,0,NBCH036BBEOS,1.0,0,0,0
NBCH036,NBCH036BGYOS,户外,庭院、草坪与花园,2026,6,0.0,0.0,1.0,0.0,24318,0,NBCH036BGYOS,1.0,0,0,0
NBCH036,NBCH036BRNOS,户外,庭院、草坪与花园,2026,6,2.0,11.0,3.0,0.0,24318,0,NBCH036BRNOS,1.0,0,0,0
NBCH037,NBCH037BREOS,户外,庭院、草坪与花园,2026,6,0.0,0.0,1.0,0.0,24318,0,NBCH037BREOS,1.0,0,0,0
NBCH037,NBCH037BRNOS,户外,庭院、草坪与花园,2026,6,1.0,1.0,2.0,2.0,24318,0,NBCH037BRNOS,1.0,0,0,0
NBCH037,NBCH037GHBOS,户外,庭院、草坪与花园,2026,6,0.0,1.0,1.0,0.0,24318,0,NBCH037GHBOS,1.0,0,0,0
NBCO001,NBCO001BLKOS,室内,室内家具,2026,6,3.0,0.0,5.0,2.0,24318,0,NBCO001BLKOS,1.0,0,0,0
NBCO002,NBCO002BROOS,室内,室内家具,2026,6,3.0,7.0,5.0,2.0,24318,0,NBCO002BROOS,1.0,0,0,0
NBCO002,NBCO002OGROS,室内,室内家具,2026,6,5.0,2.0,2.0,3.0,24318,0,NBCO002OGROS,1.0,0,0,0
NBCO003,NBCO003BRDOS,室内,室内家具,2026,6,13.0,16.0,18.0,9.0,24318,0,NBCO003BRDOS,1.0,0,0,0
NBCO004,NBCO004BROOS,室内,室内家具,2026,6,15.0,8.0,24.0,16.0,24318,0,NBCO004BROOS,1.0,0,0,0
NBCO004,NBCO004DBROS,室内,室内家具,2026,6,8.0,5.0,15.0,10.0,24318,0,NBCO004DBROS,1.0,0,0,0
NBCO004,NBCO004GRYOS,室内,室内家具,2026,6,8.0,10.0,8.0,6.0,24318,0,NBCO004GRYOS,1.0,0,0,0
NBCO004,NBCO004OAKOS,室内,室内家具,2026,6,8.0,12.0,24.0,3.0,24318,0,NBCO004OAKOS,1.0,0,0,0
NBCR001,NBCR001BLK5F,室内,家居收纳,2026,6,6.0,1.0,1.0,0.0,24318,0,NBCR001BLK5F,1.0,0,0,0
NBCR001,NBCR001WHI5F,室内,家居收纳,2026,6,3.0,3.0,5.0,0.0,24318,0,NBCR001WHI5F,1.0,0,0,0
NBCS002,NBCS002BUFS,户外,庭院、草坪与花园,2026,6,36.0,81.0,78.0,36.0,24318,0,NBCS002BUFS,1.0,0,0,0
NBCS002,NBCS002CRMOS,户外,庭院、草坪与花园,2026,6,4.0,9.0,7.0,3.0,24318,0,NBCS002CRMOS,1.0,0,0,0
NBCS002,NBCS002GRFS,户外,庭院、草坪与花园,2026,6,7.0,11.0,19.0,5.0,24318,0,NBCS002GRFS,1.0,0,0,0
NBCS002,NBCS002KKFS,户外,庭院、草坪与花园,2026,6,29.0,67.0,44.0,25.0,24318,0,NBCS002KKFS,1.0,0,0,0
NBCS016,NBCS016BRDOS-C-V2,户外,庭院、草坪与花园,2026,6,0.0,3.0,0.0,0.0,24318,0,NBCS016BRDOS,1.0,0,0,0
NBCS016,NBCS016BREOS-C-V2,户外,庭院、草坪与花园,2026,6,2.0,0.0,1.0,0.0,24318,0,NBCS016BREOS,1.0,0,0,0
NBCS016,NBCS016BREOS-E-V2,户外,庭院、草坪与花园,2026,6,1.0,0.0,1.0,0.0,24318,0,NBCS016BREOS,1.0,0,0,0
NBCS016,NBCS016BREOS-F-V2,户外,庭院、草坪与花园,2026,6,1.0,0.0,1.0,0.0,24318,0,NBCS016BREOS,1.0,0,0,0
NBCS016,NBCS016BRFS-D,户外,庭院、草坪与花园,2026,6,60.0,119.0,88.0,27.0,24318,0,NBCS016BRFS,1.0,0,0,0
NBCS016,NBCS016BRNOS-B-V2,户外,庭院、草坪与花园,2026,6,0.0,2.0,1.0,0.0,24318,0,NBCS016BRNOS,1.0,0,0,0
NBCS016,NBCS016BRNOS-C-V2,户外,庭院、草坪与花园,2026,6,1.0,1.0,3.0,0.0,24318,0,NBCS016BRNOS,1.0,0,0,0
NBCS016,NBCS016BRNOS-E-V2,户外,庭院、草坪与花园,2026,6,0.0,0.0,1.0,0.0,24318,0,NBCS016BRNOS,1.0,0,0,0
NBCS016,NBCS016BRNOS-F-V2,户外,庭院、草坪与花园,2026,6,0.0,2.0,0.0,0.0,24318,0,NBCS016BRNOS,1.0,0,0,0
NBCS016,NBCS016BUFS-A,户外,庭院、草坪与花园,2026,6,3.0,9.0,7.0,7.0,24318,0,NBCS016BUFS,1.0,0,0,0
NBCS016,NBCS016BUFS-B,户外,庭院、草坪与花园,2026,6,0.0,8.0,0.0,1.0,24318,0,NBCS016BUFS,1.0,0,0,0
NBCS016,NBCS016BUFS-E,户外,庭院、草坪与花园,2026,6,0.0,2.0,0.0,0.0,24318,0,NBCS016BUFS,1.0,0,0,0
NBCS016,NBCS016BUFS-F,户外,庭院、草坪与花园,2026,6,1.0,0.0,1.0,0.0,24318,0,NBCS016BUFS,1.0,0,0,0
NBCS016,NBCS016GRFS-A,户外,庭院、草坪与花园,2026,6,8.0,5.0,7.0,0.0,24318,0,NBCS016GRFS,1.0,0,0,0
NBCS016,NBCS016GRFS-B,户外,庭院、草坪与花园,2026,6,6.0,14.0,8.0,1.0,24318,0,NBCS016GRFS,1.0,0,0,0
NBCS016,NBCS016GRFS-B-AW,户外,庭院、草坪与花园,2026,6,2.0,1.0,1.0,0.0,24318,0,NBCS016GRFS,1.0,0,0,0
NBCS016,NBCS016GRFS-C-AW,户外,庭院、草坪与花园,2026,6,3.0,4.0,1.0,1.0,24318,0,NBCS016GRFS,1.0,0,0,0
NBCS016,NBCS016GRFS-C-V1,户外,庭院、草坪与花园,2026,6,0.0,3.0,4.0,1.0,24318,0,NBCS016GRFS,1.0,0,0,0
NBCS016,NBCS016GRFS-E-AW,户外,庭院、草坪与花园,2026,6,0.0,1.0,1.0,0.0,24318,0,NBCS016GRFS,1.0,0,0,0
NBCS016,NBCS016GRFS-F,户外,庭院、草坪与花园,2026,6,3.0,0.0,0.0,0.0,24318,0,NBCS016GRFS,1.0,0,0,0
NBCS016,NBCS016KKFS-A,户外,庭院、草坪与花园,2026,6,0.0,5.0,6.0,2.0,24318,0,NBCS016KKFS,1.0,0,0,0
NBCS016,NBCS016KKFS-B,户外,庭院、草坪与花园,2026,6,0.0,0.0,3.0,0.0,24318,0,NBCS016KKFS,1.0,0,0,0
NBCS016,NBCS016KKFS-E,户外,庭院、草坪与花园,2026,6,1.0,1.0,2.0,0.0,24318,0,NBCS016KKFS,1.0,0,0,0
NBCS016,NBCS016WINFS-A,户外,庭院、草坪与花园,2026,6,1.0,2.0,1.0,0.0,24318,0,NBCS016WINFS,1.0,0,0,0
NBCS016,NBCS016WINFS-C-AW,户外,庭院、草坪与花园,2026,6,1.0,1.0,2.0,0.0,24318,0,NBCS016WINFS,1.0,0,0,0
NBCS016,NBCS016WINFS-C-V1,户外,庭院、草坪与花园,2026,6,2.0,2.0,0.0,0.0,24318,0,NBCS016WINFS,1.0,0,0,0
NBCS017,NBCS017BLGFS-A,户外,庭院、草坪与花园,2026,6,4.0,0.0,1.0,0.0,24318,0,NBCS017BLGFS,1.0,0,0,0
NBCS017,NBCS017BLGFS-A-V1,户外,庭院、草坪与花园,2026,6,4.0,4.0,3.0,4.0,24318,0,NBCS017BLGFS,1.0,0,0,0
NBCS017,NBCS017BLGFS-B-V1,户外,庭院、草坪与花园,2026,6,3.0,3.0,2.0,1.0,24318,0,NBCS017BLGFS,1.0,0,0,0
NBCS017,NBCS017BLGFS-D,户外,庭院、草坪与花园,2026,6,1.0,0.0,0.0,0.0,24318,0,NBCS017BLGFS,1.0,0,0,0
NBCS017,NBCS017BLGFS-D-AW,户外,庭院、草坪与花园,2026,6,2.0,0.0,1.0,0.0,24318,0,NBCS017BLGFS,1.0,0,0,0
NBCS017,NBCS017BLGFS-D-V1,户外,庭院、草坪与花园,2026,6,3.0,3.0,2.0,3.0,24318,0,NBCS017BLGFS,1.0,0,0,0
NBCS017,NBCS017BUFS-A-1,户外,庭院、草坪与花园,2026,6,1.0,5.0,1.0,0.0,24318,0,NBCS017BUFS-1,1.0,0,0,0
NBCS017,NBCS017BUFS-A-2,户外,庭院、草坪与花园,2026,6,13.0,8.0,8.0,4.0,24318,0,NBCS017BUFS-2,1.0,0,0,0
NBCS017,NBCS017BUFS-B-1,户外,庭院、草坪与花园,2026,6,1.0,4.0,4.0,0.0,24318,0,NBCS017BUFS-1,1.0,0,0,0
NBCS017,NBCS017BUFS-B-2,户外,庭院、草坪与花园,2026,6,11.0,7.0,10.0,3.0,24318,0,NBCS017BUFS-2,1.0,0,0,0
NBCS017,NBCS017BUFS-B-2-AW,户外,庭院、草坪与花园,2026,6,0.0,1.0,0.0,0.0,24318,0,NBCS017BUFS-2,1.0,0,0,0
NBCS017,NBCS017BUFS-D-1,户外,庭院、草坪与花园,2026,6,1.0,3.0,0.0,0.0,24318,0,NBCS017BUFS-1,1.0,0,0,0
NBCS017,NBCS017BUFS-D-2,户外,庭院、草坪与花园,2026,6,9.0,6.0,6.0,2.0,24318,0,NBCS017BUFS-2,1.0,0,0,0
NBCS017,NBCS017BUFS-D-2-AW,户外,庭院、草坪与花园,2026,6,0.0,1.0,0.0,0.0,24318,0,NBCS017BUFS-2,1.0,0,0,0
NBCS017,NBCS017GRFS-A,户外,庭院、草坪与花园,2026,6,11.0,11.0,7.0,0.0,24318,0,NBCS017GRFS,1.0,0,0,0
NBCS017,NBCS017GRFS-A-V1,户外,庭院、草坪与花园,2026,6,19.0,37.0,32.0,4.0,24318,0,NBCS017GRFS,1.0,0,0,0
NBCS017,NBCS017GRFS-B,户外,庭院、草坪与花园,2026,6,10.0,8.0,5.0,0.0,24318,0,NBCS017GRFS,1.0,0,0,0
NBCS017,NBCS017GRFS-B-V1,户外,庭院、草坪与花园,2026,6,9.0,16.0,13.0,3.0,24318,0,NBCS017GRFS,1.0,0,0,0
NBCS017,NBCS017GRFS-C,户外,庭院、草坪与花园,2026,6,19.0,16.0,11.0,3.0,24318,0,NBCS017GRFS,1.0,0,0,0
NBCS017,NBCS017GRFS-C-V1,户外,庭院、草坪与花园,2026,6,22.0,37.0,35.0,8.0,24318,0,NBCS017GRFS,1.0,0,0,0
NBCS017,NBCS017GRFS-D,户外,庭院、草坪与花园,2026,6,8.0,8.0,4.0,1.0,24318,0,NBCS017GRFS,1.0,0,0,0
NBCS017,NBCS017GRFS-D-V1,户外,庭院、草坪与花园,2026,6,19.0,34.0,33.0,5.0,24318,0,NBCS017GRFS,1.0,0,0,0
NBCS017,NBCS017GRFS-E,户外,庭院、草坪与花园,2026,6,18.0,15.0,9.0,2.0,24318,0,NBCS017GRFS,1.0,0,0,0
NBCS017,NBCS017GRFS-E-V1,户外,庭院、草坪与花园,2026,6,17.0,28.0,31.0,7.0,24318,0,NBCS017GRFS,1.0,0,0,0
NBCS017,NBCS017WHFS-A,户外,庭院、草坪与花园,2026,6,0.0,5.0,7.0,0.0,24318,0,NBCS017WHFS,1.0,0,0,0
NBCS017,NBCS017WHFS-A-AW,户外,庭院、草坪与花园,2026,6,1.0,0.0,3.0,1.0,24318,0,NBCS017WHFS,1.0,0,0,0
NBCS017,NBCS017WHFS-B,户外,庭院、草坪与花园,2026,6,2.0,2.0,10.0,0.0,24318,0,NBCS017WHFS,1.0,0,0,0
NBCS017,NBCS017WHFS-B-AW,户外,庭院、草坪与花园,2026,6,0.0,1.0,0.0,0.0,24318,0,NBCS017WHFS,1.0,0,0,0
NBCS017,NBCS017WHFS-C,户外,庭院、草坪与花园,2026,6,2.0,4.0,2.0,0.0,24318,0,NBCS017WHFS,1.0,0,0,0
NBCS017,NBCS017WHFS-D,户外,庭院、草坪与花园,2026,6,1.0,1.0,2.0,0.0,24318,0,NBCS017WHFS,1.0,0,0,0
NBCS017,NBCS017WHFS-E,户外,庭院、草坪与花园,2026,6,1.0,2.0,7.0,0.0,24318,0,NBCS017WHFS,1.0,0,0,0
NBCS018,NBCS018BUFS-A,户外,庭院、草坪与花园,2026,6,13.0,26.0,22.0,9.0,24318,0,NBCS018BUFS,1.0,0,0,0
NBCS018,NBCS018BUFS-B,户外,庭院、草坪与花园,2026,6,12.0,18.0,20.0,3.0,24318,0,NBCS018BUFS,1.0,0,0,0
NBCS018,NBCS018BUFS-B-AW,户外,庭院、草坪与花园,2026,6,4.0,10.0,5.0,5.0,24318,0,NBCS018BUFS,1.0,0,0,0
NBCS018,NBCS018BUFS-C,户外,庭院、草坪与花园,2026,6,12.0,23.0,21.0,10.0,24318,0,NBCS018BUFS,1.0,0,0,0
NBCS018,NBCS018GRFS-A,户外,庭院、草坪与花园,2026,6,4.0,11.0,9.0,5.0,24318,0,NBCS018GRFS,1.0,0,0,0
NBCS018,NBCS018GRFS-B,户外,庭院、草坪与花园,2026,6,5.0,12.0,9.0,5.0,24318,0,NBCS018GRFS,1.0,0,0,0
NBCS018,NBCS018GRFS-C,户外,庭院、草坪与花园,2026,6,4.0,10.0,11.0,5.0,24318,0,NBCS018GRFS,1.0,0,0,0
NBCS018,NBCS018KKFS-A,户外,庭院、草坪与花园,2026,6,9.0,17.0,18.0,2.0,24318,0,NBCS018KKFS,1.0,0,0,0
NBCS018,NBCS018KKFS-B,户外,庭院、草坪与花园,2026,6,2.0,8.0,6.0,1.0,24318,0,NBCS018KKFS,1.0,0,0,0
NBCS018,NBCS018KKFS-B-AW,户外,庭院、草坪与花园,2026,6,5.0,8.0,10.0,1.0,24318,0,NBCS018KKFS,1.0,0,0,0
NBCS018,NBCS018KKFS-C,户外,庭院、草坪与花园,2026,6,9.0,15.0,17.0,1.0,24318,0,NBCS018KKFS,1.0,0,0,0
NBCS018,NBCS018RDFS-A,户外,庭院、草坪与花园,2026,6,4.0,4.0,5.0,0.0,24318,0,NBCS018RDFS,1.0,0,0,0
NBCS018,NBCS018RDFS-B,户外,庭院、草坪与花园,2026,6,3.0,4.0,5.0,1.0,24318,0,NBCS018RDFS,1.0,0,0,0
NBCS018,NBCS018RDFS-C,户外,庭院、草坪与花园,2026,6,4.0,7.0,7.0,2.0,24318,0,NBCS018RDFS,1.0,0,0,0
NBCS018,NBCS018REDFS-A,户外,庭院、草坪与花园,2026,6,1.0,3.0,2.0,0.0,24318,0,NBCS018REDFS,1.0,0,0,0
NBCS018,NBCS018REDFS-B,户外,庭院、草坪与花园,2026,6,11.0,25.0,9.0,1.0,24318,0,NBCS018REDFS,1.0,0,0,0
NBCS018,NBCS018REDFS-C,户外,庭院、草坪与花园,2026,6,1.0,3.0,3.0,0.0,24318,0,NBCS018REDFS,1.0,0,0,0
NBCS018,NBCS018SBUFS-A,户外,庭院、草坪与花园,2026,6,1.0,0.0,3.0,2.0,24318,0,NBCS018SBUFS,1.0,0,0,0
NBCS018,NBCS018SBUFS-B,户外,庭院、草坪与花园,2026,6,0.0,0.0,2.0,0.0,24318,0,NBCS018SBUFS,1.0,0,0,0
NBCS018,NBCS018SBUFS-C,户外,庭院、草坪与花园,2026,6,0.0,1.0,2.0,3.0,24318,0,NBCS018SBUFS,1.0,0,0,0
NBCS018,NBCS018WHIFS-A,户外,庭院、草坪与花园,2026,6,3.0,6.0,5.0,0.0,24318,0,NBCS018WHIFS,1.0,0,0,0
NBCS018,NBCS018WHIFS-B,户外,庭院、草坪与花园,2026,6,1.0,3.0,1.0,0.0,24318,0,NBCS018WHIFS,1.0,0,0,0
NBCS018,NBCS018WHIFS-C,户外,庭院、草坪与花园,2026,6,1.0,7.0,6.0,0.0,24318,0,NBCS018WHIFS,1.0,0,0,0
NBCS044,NBCS044BEGOS-12,户外,庭院、草坪与花园,2026,6,10.0,2.0,6.0,0.0,24318,0,NBCS044BEGOS,1.0,0,0,0
NBCS044,NBCS044BEGOS-12-PLUS,户外,庭院、草坪与花园,2026,6,0.0,1.0,0.0,0.0,24318,0,NBCS044BEGOS,1.0,0,0,0
NBCS044,NBCS044BEGOS-13-V1,户外,庭院、草坪与花园,2026,6,3.0,12.0,12.0,5.0,24318,0,NBCS044BEGOS,1.0,0,0,0
NBCS044,NBCS044BEGOS-22,户外,庭院、草坪与花园,2026,6,10.0,2.0,6.0,0.0,24318,0,NBCS044BEGOS,1.0,0,0,0
NBCS044,NBCS044BEGOS-22-PLUS,户外,庭院、草坪与花园,2026,6,0.0,1.0,0.0,0.0,24318,0,NBCS044BEGOS,1.0,0,0,0
NBCS044,NBCS044BEGOS-23-V1,户外,庭院、草坪与花园,2026,6,6.0,12.0,11.0,3.0,24318,0,NBCS044BEGOS,1.0,0,0,0
NBCS044,NBCS044BEGOS-33-V1,户外,庭院、草坪与花园,2026,6,5.0,6.0,5.0,3.0,24318,0,NBCS044BEGOS,1.0,0,0,0
NBCS044,NBCS044GRYOS-12,户外,庭院、草坪与花园,2026,6,5.0,29.0,8.0,11.0,24318,0,NBCS044GRYOS,1.0,0,0,0
NBCS044,NBCS044GRYOS-12-PLUS,户外,庭院、草坪与花园,2026,6,2.0,0.0,0.0,0.0,24318,0,NBCS044GRYOS,1.0,0,0,0
NBCS044,NBCS044GRYOS-13-V1,户外,庭院、草坪与花园,2026,6,52.0,122.0,119.0,61.0,24318,0,NBCS044GRYOS,1.0,0,0,0
NBCS044,NBCS044GRYOS-22,户外,庭院、草坪与花园,2026,6,5.0,29.0,8.0,11.0,24318,0,NBCS044GRYOS,1.0,0,0,0
NBCS044,NBCS044GRYOS-23-V1,户外,庭院、草坪与花园,2026,6,51.0,113.0,110.0,62.0,24318,0,NBCS044GRYOS,1.0,0,0,0
NBCS044,NBCS044GRYOS-33-V1,户外,庭院、草坪与花园,2026,6,10.0,20.0,22.0,9.0,24318,0,NBCS044GRYOS,1.0,0,0,0
NBCS044,NBCS044NAVOS-12,户外,庭院、草坪与花园,2026,6,5.0,26.0,7.0,2.0,24318,0,NBCS044NAVOS,1.0,0,0,0
NBCS044,NBCS044NAVOS-12-PLUS,户外,庭院、草坪与花园,2026,6,2.0,5.0,0.0,0.0,24318,0,NBCS044NAVOS,1.0,0,0,0
NBCS044,NBCS044NAVOS-13-V1,户外,庭院、草坪与花园,2026,6,31.0,79.0,84.0,31.0,24318,0,NBCS044NAVOS,1.0,0,0,0
NBCS044,NBCS044NAVOS-22,户外,庭院、草坪与花园,2026,6,5.0,26.0,7.0,2.0,24318,0,NBCS044NAVOS,1.0,0,0,0
NBCS044,NBCS044NAVOS-22-PLUS,户外,庭院、草坪与花园,2026,6,2.0,5.0,0.0,0.0,24318,0,NBCS044NAVOS,1.0,0,0,0
NBCS044,NBCS044NAVOS-23-V1,户外,庭院、草坪与花园,2026,6,27.0,72.0,80.0,28.0,24318,0,NBCS044NAVOS,1.0,0,0,0
NBCS044,NBCS044NAVOS-33-V1,户外,庭院、草坪与花园,2026,6,8.0,27.0,23.0,11.0,24318,0,NBCS044NAVOS,1.0,0,0,0
NBCS048,NBCS048BEGOS-VN,户外,庭院、草坪与花园,2026,6,3.0,3.0,2.0,4.0,24318,0,NBCS048BEGOS,1.0,0,0,0
NBCS048,NBCS048GBEOS-VN,户外,庭院、草坪与花园,2026,6,0.0,7.0,4.0,5.0,24318,0,NBCS048GBEOS,1.0,0,0,0
NBCS048,NBCS048GNAOS-VN,户外,庭院、草坪与花园,2026,6,2.0,4.0,5.0,3.0,24318,0,NBCS048GNAOS,1.0,0,0,0
NBCS048,NBCS048NAVOS-VN,户外,庭院、草坪与花园,2026,6,10.0,22.0,27.0,15.0,24318,0,NBCS048NAVOS,1.0,0,0,0
NBCS018,NBCS050BEGOS-13-1,户外,庭院、草坪与花园,2026,6,11.0,19.0,8.0,6.0,24318,0,NBCS050BEGOS,1.0,0,0,0
NBCS018,NBCS050BEGOS-23-1,户外,庭院、草坪与花园,2026,6,11.0,19.0,8.0,6.0,24318,0,NBCS050BEGOS,1.0,0,0,0
NBCS018,NBCS050BEGOS-33-1,户外,庭院、草坪与花园,2026,6,11.0,19.0,8.0,6.0,24318,0,NBCS050BEGOS,1.0,0,0,0
NBCS018,NBCS050BLKOS-13-1,户外,庭院、草坪与花园,2026,6,4.0,5.0,8.0,0.0,24318,0,NBCS050BLKOS,1.0,0,0,0
NBCS018,NBCS050BLKOS-23-1,户外,庭院、草坪与花园,2026,6,4.0,5.0,8.0,0.0,24318,0,NBCS050BLKOS,1.0,0,0,0
NBCS018,NBCS050BLKOS-33-1,户外,庭院、草坪与花园,2026,6,4.0,5.0,8.0,0.0,24318,0,NBCS050BLKOS,1.0,0,0,0
NBCS018,NBCS050BLUOS-13-1,户外,庭院、草坪与花园,2026,6,0.0,2.0,2.0,4.0,24318,0,NBCS050BLUOS,1.0,0,0,0
NBCS018,NBCS050BLUOS-23-1,户外,庭院、草坪与花园,2026,6,0.0,2.0,2.0,4.0,24318,0,NBCS050BLUOS,1.0,0,0,0
NBCS018,NBCS050BLUOS-33-1,户外,庭院、草坪与花园,2026,6,0.0,2.0,2.0,4.0,24318,0,NBCS050BLUOS,1.0,0,0,0
NBCS018,NBCS050GRYOS-13-1,户外,庭院、草坪与花园,2026,6,3.0,7.0,1.0,0.0,24318,0,NBCS050GRYOS-1,1.0,0,0,0
NBCS018,NBCS050GRYOS-23-1,户外,庭院、草坪与花园,2026,6,3.0,7.0,1.0,0.0,24318,0,NBCS050GRYOS-1,1.0,0,0,0
NBCS018,NBCS050GRYOS-33-1,户外,庭院、草坪与花园,2026,6,3.0,7.0,1.0,0.0,24318,0,NBCS050GRYOS-1,1.0,0,0,0
NBCS051,NBCS051BRDOS-A-VN,户外,庭院、草坪与花园,2026,6,29.0,51.0,51.0,15.0,24318,0,NBCS051BRDOS,1.0,0,0,0
NBCS051,NBCS051BRDOS-B-VN,户外,庭院、草坪与花园,2026,6,5.0,5.0,3.0,1.0,24318,0,NBCS051BRDOS,1.0,0,0,0
NBCS051,NBCS051BRDOS-C-VN,户外,庭院、草坪与花园,2026,6,2.0,6.0,6.0,1.0,24318,0,NBCS051BRDOS,1.0,0,0,0
NBCS051,NBCS051BRNOS-A-VN,户外,庭院、草坪与花园,2026,6,39.0,137.0,111.0,37.0,24318,0,NBCS051BRNOS,1.0,0,0,0
NBCS051,NBCS051BRNOS-B-VN,户外,庭院、草坪与花园,2026,6,0.0,3.0,3.0,0.0,24318,0,NBCS051BRNOS,1.0,0,0,0
NBCS051,NBCS051BRNOS-C-VN,户外,庭院、草坪与花园,2026,6,3.0,9.0,5.0,1.0,24318,0,NBCS051BRNOS,1.0,0,0,0
NBCS051,NBCS051BUFS-12,户外,庭院、草坪与花园,2026,6,0.0,6.0,1.0,3.0,24318,0,NBCS051BUFS,1.0,0,0,0
NBCS051,NBCS051BUFS-22,户外,庭院、草坪与花园,2026,6,0.0,6.0,1.0,3.0,24318,0,NBCS051BUFS,1.0,0,0,0
NBCS051,NBCS051YGROS-A-VN,户外,庭院、草坪与花园,2026,6,5.0,5.0,7.0,3.0,24318,0,NBCS051YGROS,1.0,0,0,0
NBCS051,NBCS051YGROS-B-VN,户外,庭院、草坪与花园,2026,6,1.0,1.0,1.0,1.0,24318,0,NBCS051YGROS,1.0,0,0,0
NBCS051,NBCS051YGROS-C-VN,户外,庭院、草坪与花园,2026,6,0.0,2.0,2.0,0.0,24318,0,NBCS051YGROS,1.0,0,0,0
NBCS051,NBCS051YWIOS-A-VN,户外,庭院、草坪与花园,2026,6,19.0,45.0,37.0,15.0,24318,0,NBCS051YWIOS,1.0,0,0,0
NBCS051,NBCS051YWIOS-B-VN,户外,庭院、草坪与花园,2026,6,2.0,6.0,5.0,1.0,24318,0,NBCS051YWIOS,1.0,0,0,0
NBCS051,NBCS051YWIOS-C-VN,户外,庭院、草坪与花园,2026,6,4.0,4.0,2.0,2.0,24318,0,NBCS051YWIOS,1.0,0,0,0
NBCS060,NBCS060BBKOS-A,户外,庭院、草坪与花园,2026,6,12.0,26.0,23.0,8.0,24318,0,NBCS060BBKOS,1.0,0,0,0
NBCS060,NBCS060BBKOS-B,户外,庭院、草坪与花园,2026,6,4.0,13.0,12.0,6.0,24318,0,NBCS060BBKOS,1.0,0,0,0
NBCS060,NBCS060BBKOS-C,户外,庭院、草坪与花园,2026,6,12.0,26.0,25.0,8.0,24318,0,NBCS060BBKOS,1.0,0,0,0
NBCS060,NBCS060BEGOS-A,户外,庭院、草坪与花园,2026,6,21.0,63.0,38.0,19.0,24318,0,NBCS060BEGOS,1.0,0,0,0
NBCS060,NBCS060BEGOS-B,户外,庭院、草坪与花园,2026,6,21.0,54.0,47.0,14.0,24318,0,NBCS060BEGOS,1.0,0,0,0
NBCS060,NBCS060BEGOS-C,户外,庭院、草坪与花园,2026,6,22.0,64.0,39.0,19.0,24318,0,NBCS060BEGOS,1.0,0,0,0
NBCS060,NBCS060BRDOS-A-V1,户外,庭院、草坪与花园,2026,6,10.0,1.0,0.0,0.0,24318,0,NBCS060BRDOS,1.0,0,0,0
NBCS060,NBCS060BRDOS-B-V1,户外,庭院、草坪与花园,2026,6,4.0,1.0,0.0,0.0,24318,0,NBCS060BRDOS,1.0,0,0,0
NBCS060,NBCS060BRDOS-C-V1,户外,庭院、草坪与花园,2026,6,4.0,1.0,0.0,0.0,24318,0,NBCS060BRDOS,1.0,0,0,0
NBCS060,NBCS060DGROS-A,户外,庭院、草坪与花园,2026,6,34.0,98.0,65.0,27.0,24318,0,NBCS060DGROS,1.0,0,0,0
NBCS060,NBCS060DGROS-B,户外,庭院、草坪与花园,2026,6,32.0,73.0,46.0,21.0,24318,0,NBCS060DGROS,1.0,0,0,0
NBCS060,NBCS060DGROS-C,户外,庭院、草坪与花园,2026,6,41.0,89.0,64.0,28.0,24318,0,NBCS060DGROS,1.0,0,0,0
NBCS060,NBCS060GNAOS-A-V1,户外,庭院、草坪与花园,2026,6,9.0,0.0,0.0,0.0,24318,0,NBCS060GNAOS,1.0,0,0,0
NBCS060,NBCS060LBUOS-A,户外,庭院、草坪与花园,2026,6,8.0,7.0,8.0,2.0,24318,0,NBCS060LBUOS,1.0,0,0,0
NBCS060,NBCS060LBUOS-B,户外,庭院、草坪与花园,2026,6,7.0,7.0,6.0,2.0,24318,0,NBCS060LBUOS,1.0,0,0,0
NBCS060,NBCS060LBUOS-C,户外,庭院、草坪与花园,2026,6,8.0,8.0,7.0,2.0,24318,0,NBCS060LBUOS,1.0,0,0,0
NBCS060,NBCS060NAVOS-A,户外,庭院、草坪与花园,2026,6,33.0,121.0,73.0,25.0,24318,0,NBCS060NAVOS,1.0,0,0,0
NBCS060,NBCS060NAVOS-B,户外,庭院、草坪与花园,2026,6,29.0,92.0,45.0,16.0,24318,0,NBCS060NAVOS,1.0,0,0,0
NBCS060,NBCS060NAVOS-C,户外,庭院、草坪与花园,2026,6,37.0,117.0,75.0,24.0,24318,0,NBCS060NAVOS,1.0,0,0,0
NBCS060,NBCS060REDOS-A,户外,庭院、草坪与花园,2026,6,6.0,28.0,18.0,15.0,24318,0,NBCS060REDOS,1.0,0,0,0
NBCS060,NBCS060REDOS-B,户外,庭院、草坪与花园,2026,6,5.0,27.0,15.0,13.0,24318,0,NBCS060REDOS,1.0,0,0,0
NBCS060,NBCS060REDOS-C,户外,庭院、草坪与花园,2026,6,6.0,26.0,16.0,14.0,24318,0,NBCS060REDOS,1.0,0,0,0
